Angle(deg),Theoretical_BER
1.40,3.14482043e-04
1.41,3.10043323e-04
1.42,3.05698048e-04
1.43,3.01443614e-04
1.44,2.97277506e-04
1.45,2.93197296e-04
1.46,2.89200639e-04
1.47,2.85285269e-04
1.48,2.81448996e-04
1.49,2.77689704e-04
1.50,2.74005348e-04
1.51,2.70393948e-04
1.52,2.66853591e-04
1.53,2.63382427e-04
1.54,2.59978662e-04
1.55,2.56640565e-04
1.56,2.53366456e-04
1.57,2.50154710e-04
1.58,2.47003754e-04
1.59,2.43912063e-04
1.60,2.40878160e-04
1.61,2.37900614e-04
1.62,2.34978038e-04
1.63,2.32109086e-04
1.64,2.29292455e-04
1.65,2.26526881e-04
1.66,2.23811136e-04
1.67,2.21144032e-04
1.68,2.18524412e-04
1.69,2.15951157e-04
1.70,2.13423179e-04
1.71,2.10939422e-04
1.72,2.08498860e-04
1.73,2.06100498e-04
1.74,2.03743369e-04
1.75,2.01426532e-04
1.76,1.99149075e-04
1.77,1.96910109e-04
1.78,1.94708773e-04
1.79,1.92544228e-04
1.80,1.90415659e-04
1.81,1.88322273e-04
1.82,1.86263298e-04
1.83,1.84237985e-04
1.84,1.82245604e-04
1.85,1.80285444e-04
1.86,1.78356815e-04
1.87,1.76459044e-04
1.88,1.74591476e-04
1.89,1.72753474e-04
1.90,1.70944417e-04
1.91,1.69163700e-04
1.92,1.67410735e-04
1.93,1.65684947e-04
1.94,1.63985778e-04
1.95,1.62312684e-04
1.96,1.60665132e-04
1.97,1.59042607e-04
1.98,1.57444604e-04
1.99,1.55870631e-04
2.00,1.54320208e-04
2.01,1.52792869e-04
2.02,1.51288157e-04
2.03,1.49805628e-04
2.04,1.48344847e-04
2.05,1.46905392e-04
2.06,1.45486849e-04
2.07,1.44088815e-04
2.08,1.42710897e-04
2.09,1.41352710e-04
2.10,1.40013880e-04
2.11,1.38694041e-04
2.12,1.37392834e-04
2.13,1.36109912e-04
2.14,1.34844933e-04
2.15,1.33597564e-04
2.16,1.32367479e-04
2.17,1.31154361e-04
2.18,1.29957900e-04
2.19,1.28777791e-04
2.20,1.27613738e-04
2.21,1.26465451e-04
2.22,1.25332647e-04
2.23,1.24215049e-04
2.24,1.23112385e-04
2.25,1.22024390e-04
2.26,1.20950807e-04
2.27,1.19891381e-04
2.28,1.18845864e-04
2.29,1.17814014e-04
2.30,1.16795594e-04
2.31,1.15790372e-04
2.32,1.14798121e-04
2.33,1.13818618e-04
2.34,1.12851646e-04
2.35,1.11896993e-04
2.36,1.10954449e-04
2.37,1.10023812e-04
2.38,1.09104881e-04
2.39,1.08197460e-04
2.40,1.07301359e-04
2.41,1.06416390e-04
2.42,1.05542369e-04
2.43,1.04679117e-04
2.44,1.03826456e-04
2.45,1.02984216e-04
2.46,1.02152225e-04
2.47,1.01330320e-04
2.48,1.00518338e-04
2.49,9.97161184e-05
2.50,9.89235069e-05
2.51,9.81403502e-05
2.52,9.73664984e-05
2.53,9.66018049e-05
2.54,9.58461256e-05
2.55,9.50993195e-05
2.56,9.43612481e-05
2.57,9.36317758e-05
2.58,9.29107695e-05
2.59,9.21980987e-05
2.60,9.14936355e-05
2.61,9.07972543e-05
2.62,9.01088319e-05
2.63,8.94282475e-05
2.64,8.87553826e-05
2.65,8.80901209e-05
2.66,8.74323483e-05
2.67,8.67819528e-05
2.68,8.61388244e-05
2.69,8.55028554e-05
2.70,8.48739399e-05
2.71,8.42519739e-05
2.72,8.36368554e-05
2.73,8.30284843e-05
2.74,8.24267623e-05
2.75,8.18315928e-05
2.76,8.12428811e-05
2.77,8.06605340e-05
2.78,8.00844601e-05
2.79,7.95145698e-05
2.80,7.89507747e-05
2.81,7.83929883e-05
2.82,7.78411255e-05
2.83,7.72951027e-05
2.84,7.67548379e-05
2.85,7.62202503e-05
2.86,7.56912607e-05
2.87,7.51677912e-05
2.88,7.46497652e-05
2.89,7.41371077e-05
2.90,7.36297445e-05
2.91,7.31276032e-05
2.92,7.26306122e-05
2.93,7.21387014e-05
2.94,7.16518018e-05
2.95,7.11698456e-05
2.96,7.06927661e-05
2.97,7.02204976e-05
2.98,6.97529758e-05
2.99,6.92901372e-05
3.00,6.88319195e-05
3.01,6.83782614e-05
3.02,6.79291027e-05
3.03,6.74843839e-05
3.04,6.70440468e-05
3.05,6.66080340e-05
3.06,6.61762892e-05
3.07,6.57487566e-05
3.08,6.53253819e-05
3.09,6.49061111e-05
3.10,6.44908915e-05
3.11,6.40796710e-05
3.12,6.36723985e-05
3.13,6.32690235e-05
3.14,6.28694965e-05
3.15,6.24737687e-05
3.16,6.20817922e-05
3.17,6.16935195e-05
3.18,6.13089043e-05
3.19,6.09279007e-05
3.20,6.05504637e-05
3.21,6.01765489e-05
3.22,5.98061125e-05
3.23,5.94391117e-05
3.24,5.90755040e-05
3.25,5.87152478e-05
3.26,5.83583019e-05
3.27,5.80046260e-05
3.28,5.76541802e-05
3.29,5.73069254e-05
3.30,5.69628229e-05
3.31,5.66218347e-05
3.32,5.62839232e-05
3.33,5.59490517e-05
3.34,5.56171838e-05
3.35,5.52882835e-05
3.36,5.49623158e-05
3.37,5.46392458e-05
3.38,5.43190392e-05
3.39,5.40016624e-05
3.40,5.36870821e-05
3.41,5.33752656e-05
3.42,5.30661805e-05
3.43,5.27597951e-05
3.44,5.24560780e-05
3.45,5.21549983e-05
3.46,5.18565256e-05
3.47,5.15606298e-05
3.48,5.12672815e-05
3.49,5.09764514e-05
3.50,5.06881108e-05
3.51,5.04022314e-05
3.52,5.01187852e-05
3.53,4.98377448e-05
3.54,4.95590829e-05
3.55,4.92827728e-05
3.56,4.90087881e-05
3.57,4.87371029e-05
3.58,4.84676913e-05
3.59,4.82005283e-05
3.60,4.79355887e-05
3.61,4.76728481e-05
3.62,4.74122820e-05
3.63,4.71538667e-05
3.64,4.68975785e-05
3.65,4.66433941e-05
3.66,4.63912906e-05
3.67,4.61412453e-05
3.68,4.58932359e-05
3.69,4.56472403e-05
3.70,4.54032368e-05
3.71,4.51612040e-05
3.72,4.49211207e-05
3.73,4.46829660e-05
3.74,4.44467192e-05
3.75,4.42123602e-05
3.76,4.39798688e-05
3.77,4.37492253e-05
3.78,4.35204101e-05
3.79,4.32934039e-05
3.80,4.30681878e-05
3.81,4.28447429e-05
3.82,4.26230508e-05
3.83,4.24030931e-05
3.84,4.21848519e-05
3.85,4.19683092e-05
3.86,4.17534476e-05
3.87,4.15402497e-05
3.88,4.13286983e-05
3.89,4.11187766e-05
3.90,4.09104678e-05
3.91,4.07037555e-05
3.92,4.04986233e-05
3.93,4.02950554e-05
3.94,4.00930357e-05
3.95,3.98925486e-05
3.96,3.96935787e-05
3.97,3.94961107e-05
3.98,3.93001295e-05
3.99,3.91056202e-05
4.00,3.89125682e-05
4.01,3.87209588e-05
4.02,3.85307779e-05
4.03,3.83420112e-05
4.04,3.81546447e-05
4.05,3.79686647e-05
4.06,3.77840574e-05
4.07,3.76008094e-05
4.08,3.74189074e-05
4.09,3.72383383e-05
4.10,3.70590891e-05
4.11,3.68811469e-05
4.12,3.67044990e-05
4.13,3.65291330e-05
4.14,3.63550364e-05
4.15,3.61821972e-05
4.16,3.60106030e-05
4.17,3.58402422e-05
4.18,3.56711028e-05
4.19,3.55031732e-05
4.20,3.53364419e-05
4.21,3.51708975e-05
4.22,3.50065289e-05
4.23,3.48433249e-05
4.24,3.46812744e-05
4.25,3.45203668e-05
4.26,3.43605912e-05
4.27,3.42019371e-05
4.28,3.40443940e-05
4.29,3.38879515e-05
4.30,3.37325995e-05
4.31,3.35783278e-05
4.32,3.34251264e-05
4.33,3.32729855e-05
4.34,3.31218952e-05
4.35,3.29718460e-05
4.36,3.28228283e-05
4.37,3.26748327e-05
4.38,3.25278499e-05
4.39,3.23818706e-05
4.40,3.22368856e-05
4.41,3.20928862e-05
4.42,3.19498632e-05
4.43,3.18078079e-05
4.44,3.16667116e-05
4.45,3.15265657e-05
4.46,3.13873616e-05
4.47,3.12490911e-05
4.48,3.11117456e-05
4.49,3.09753170e-05
4.50,3.08397972e-05
4.51,3.07051781e-05
4.52,3.05714517e-05
4.53,3.04386102e-05
4.54,3.03066458e-05
4.55,3.01755507e-05
4.56,3.00453174e-05
4.57,2.99159384e-05
4.58,2.97874061e-05
4.59,2.96597132e-05
4.60,2.95328525e-05
4.61,2.94068166e-05
4.62,2.92815985e-05
4.63,2.91571912e-05
4.64,2.90335875e-05
4.65,2.89107807e-05
4.66,2.87887639e-05
4.67,2.86675303e-05
4.68,2.85470733e-05
4.69,2.84273862e-05
4.70,2.83084625e-05
4.71,2.81902957e-05
4.72,2.80728794e-05
4.73,2.79562072e-05
4.74,2.78402730e-05
4.75,2.77250705e-05
4.76,2.76105935e-05
4.77,2.74968359e-05
4.78,2.73837919e-05
4.79,2.72714553e-05
4.80,2.71598203e-05
4.81,2.70488811e-05
4.82,2.69386320e-05
4.83,2.68290671e-05
4.84,2.67201810e-05
4.85,2.66119678e-05
4.86,2.65044223e-05
4.87,2.63975387e-05
4.88,2.62913119e-05
4.89,2.61857363e-05
4.90,2.60808066e-05
4.91,2.59765177e-05
4.92,2.58728643e-05
4.93,2.57698412e-05
4.94,2.56674434e-05
4.95,2.55656658e-05
4.96,2.54645034e-05
4.97,2.53639512e-05
4.98,2.52640045e-05
4.99,2.51646582e-05
5.00,2.50659077e-05
5.01,2.49677482e-05
5.02,2.48701749e-05
5.03,2.47731832e-05
5.04,2.46767686e-05
5.05,2.45809264e-05
5.06,2.44856521e-05
5.07,2.43909412e-05
5.08,2.42967893e-05
5.09,2.42031921e-05
5.10,2.41101451e-05
5.11,2.40176441e-05
5.12,2.39256849e-05
5.13,2.38342631e-05
5.14,2.37433746e-05
5.15,2.36530153e-05
5.16,2.35631811e-05
5.17,2.34738679e-05
5.18,2.33850717e-05
5.19,2.32967886e-05
5.20,2.32090145e-05
5.21,2.31217456e-05
5.22,2.30349780e-05
5.23,2.29487079e-05
5.24,2.28629314e-05
5.25,2.27776449e-05
5.26,2.26928446e-05
5.27,2.26085268e-05
5.28,2.25246879e-05
5.29,2.24413243e-05
5.30,2.23584323e-05
5.31,2.22760084e-05
5.32,2.21940491e-05
5.33,2.21125510e-05
5.34,2.20315105e-05
5.35,2.19509243e-05
5.36,2.18707889e-05
5.37,2.17911011e-05
5.38,2.17118574e-05
5.39,2.16330547e-05
5.40,2.15546895e-05
5.41,2.14767588e-05
5.42,2.13992593e-05
5.43,2.13221878e-05
5.44,2.12455412e-05
5.45,2.11693163e-05
5.46,2.10935101e-05
5.47,2.10181196e-05
5.48,2.09431416e-05
5.49,2.08685732e-05
5.50,2.07944115e-05
5.51,2.07206534e-05
5.52,2.06472960e-05
5.53,2.05743365e-05
5.54,2.05017720e-05
5.55,2.04295996e-05
5.56,2.03578165e-05
5.57,2.02864199e-05
5.58,2.02154071e-05
5.59,2.01447753e-05
5.60,2.00745218e-05
5.61,2.00046439e-05
5.62,1.99351389e-05
5.63,1.98660042e-05
5.64,1.97972372e-05
5.65,1.97288352e-05
5.66,1.96607957e-05
5.67,1.95931161e-05
5.68,1.95257939e-05
5.69,1.94588266e-05
5.70,1.93922117e-05
5.71,1.93259468e-05
5.72,1.92600293e-05
5.73,1.91944569e-05
5.74,1.91292271e-05
5.75,1.90643376e-05
5.76,1.89997861e-05
5.77,1.89355701e-05
5.78,1.88716874e-05
5.79,1.88081356e-05
5.80,1.87449126e-05
5.81,1.86820159e-05
5.82,1.86194434e-05
5.83,1.85571929e-05
5.84,1.84952621e-05
5.85,1.84336489e-05
5.86,1.83723512e-05
5.87,1.83113666e-05
5.88,1.82506932e-05
5.89,1.81903288e-05
5.90,1.81302714e-05
5.91,1.80705188e-05
5.92,1.80110689e-05
5.93,1.79519199e-05
5.94,1.78930695e-05
5.95,1.78345159e-05
5.96,1.77762570e-05
5.97,1.77182909e-05
5.98,1.76606156e-05
5.99,1.76032292e-05
6.00,1.75461297e-05
6.01,1.74893152e-05
6.02,1.74327839e-05
6.03,1.73765338e-05
6.04,1.73205631e-05
6.05,1.72648700e-05
6.06,1.72094527e-05
6.07,1.71543092e-05
6.08,1.70994379e-05
6.09,1.70448369e-05
6.10,1.69905044e-05
6.11,1.69364388e-05
6.12,1.68826382e-05
6.13,1.68291009e-05
6.14,1.67758253e-05
6.15,1.67228096e-05
6.16,1.66700521e-05
6.17,1.66175512e-05
6.18,1.65653052e-05
6.19,1.65133124e-05
6.20,1.64615713e-05
6.21,1.64100801e-05
6.22,1.63588374e-05
6.23,1.63078415e-05
6.24,1.62570908e-05
6.25,1.62065838e-05
6.26,1.61563188e-05
6.27,1.61062944e-05
6.28,1.60565091e-05
6.29,1.60069613e-05
6.30,1.59576494e-05
6.31,1.59085721e-05
6.32,1.58597278e-05
6.33,1.58111151e-05
6.34,1.57627325e-05
6.35,1.57145785e-05
6.36,1.56666517e-05
6.37,1.56189508e-05
6.38,1.55714742e-05
6.39,1.55242205e-05
6.40,1.54771885e-05
6.41,1.54303766e-05
6.42,1.53837836e-05
6.43,1.53374080e-05
6.44,1.52912486e-05
6.45,1.52453039e-05
6.46,1.51995727e-05
6.47,1.51540537e-05
6.48,1.51087454e-05
6.49,1.50636467e-05
6.50,1.50187562e-05
6.51,1.49740727e-05
6.52,1.49295949e-05
6.53,1.48853215e-05
6.54,1.48412513e-05
6.55,1.47973830e-05
6.56,1.47537155e-05
6.57,1.47102474e-05
6.58,1.46669777e-05
6.59,1.46239050e-05
6.60,1.45810282e-05
6.61,1.45383461e-05
6.62,1.44958576e-05
6.63,1.44535614e-05
6.64,1.44114564e-05
6.65,1.43695415e-05
6.66,1.43278155e-05
6.67,1.42862772e-05
6.68,1.42449257e-05
6.69,1.42037597e-05
6.70,1.41627781e-05
6.71,1.41219799e-05
6.72,1.40813639e-05
6.73,1.40409291e-05
6.74,1.40006744e-05
6.75,1.39605987e-05
6.76,1.39207010e-05
6.77,1.38809802e-05
6.78,1.38414353e-05
6.79,1.38020653e-05
6.80,1.37628690e-05
6.81,1.37238456e-05
6.82,1.36849940e-05
6.83,1.36463131e-05
6.84,1.36078020e-05
6.85,1.35694597e-05
6.86,1.35312852e-05
6.87,1.34932776e-05
6.88,1.34554358e-05
6.89,1.34177589e-05
6.90,1.33802460e-05
6.91,1.33428960e-05
6.92,1.33057082e-05
6.93,1.32686814e-05
6.94,1.32318149e-05
6.95,1.31951076e-05
6.96,1.31585587e-05
6.97,1.31221672e-05
6.98,1.30859323e-05
6.99,1.30498531e-05
7.00,1.30139286e-05
7.01,1.29781580e-05
7.02,1.29425405e-05
7.03,1.29070750e-05
7.04,1.28717609e-05
7.05,1.28365972e-05
7.06,1.28015830e-05
7.07,1.27667176e-05
7.08,1.27320000e-05
7.09,1.26974295e-05
7.10,1.26630053e-05
7.11,1.26287264e-05
7.12,1.25945922e-05
7.13,1.25606017e-05
7.14,1.25267541e-05
7.15,1.24930488e-05
7.16,1.24594848e-05
7.17,1.24260615e-05
7.18,1.23927779e-05
7.19,1.23596334e-05
7.20,1.23266271e-05
7.21,1.22937584e-05
7.22,1.22610264e-05
7.23,1.22284303e-05
7.24,1.21959695e-05
7.25,1.21636432e-05
7.26,1.21314506e-05
7.27,1.20993910e-05
7.28,1.20674638e-05
7.29,1.20356680e-05
7.30,1.20040031e-05
7.31,1.19724684e-05
7.32,1.19410630e-05
7.33,1.19097863e-05
7.34,1.18786377e-05
7.35,1.18476163e-05
7.36,1.18167216e-05
7.37,1.17859528e-05
7.38,1.17553093e-05
7.39,1.17247903e-05
7.40,1.16943952e-05
7.41,1.16641234e-05
7.42,1.16339741e-05
7.43,1.16039468e-05
7.44,1.15740407e-05
7.45,1.15442552e-05
7.46,1.15145896e-05
7.47,1.14850434e-05
7.48,1.14556159e-05
7.49,1.14263064e-05
7.50,1.13971143e-05
7.51,1.13680390e-05
7.52,1.13390799e-05
7.53,1.13102364e-05
7.54,1.12815078e-05
7.55,1.12528935e-05
7.56,1.12243930e-05
7.57,1.11960056e-05
7.58,1.11677308e-05
7.59,1.11395679e-05
7.60,1.11115163e-05
7.61,1.10835755e-05
7.62,1.10557450e-05
7.63,1.10280240e-05
7.64,1.10004120e-05
7.65,1.09729086e-05
7.66,1.09455130e-05
7.67,1.09182248e-05
7.68,1.08910434e-05
7.69,1.08639682e-05
7.70,1.08369987e-05
7.71,1.08101343e-05
7.72,1.07833745e-05
7.73,1.07567188e-05
7.74,1.07301666e-05
7.75,1.07037173e-05
7.76,1.06773705e-05
7.77,1.06511256e-05
7.78,1.06249822e-05
7.79,1.05989396e-05
7.80,1.05729973e-05
7.81,1.05471549e-05
7.82,1.05214119e-05
7.83,1.04957677e-05
7.84,1.04702218e-05
7.85,1.04447737e-05
7.86,1.04194230e-05
7.87,1.03941691e-05
7.88,1.03690115e-05
7.89,1.03439498e-05
7.90,1.03189835e-05
7.91,1.02941121e-05
7.92,1.02693351e-05
7.93,1.02446520e-05
7.94,1.02200624e-05
7.95,1.01955658e-05
7.96,1.01711617e-05
7.97,1.01468497e-05
7.98,1.01226293e-05
7.99,1.00985000e-05
8.00,1.00744614e-05
8.01,1.00505131e-05
8.02,1.00266545e-05
8.03,1.00028854e-05
8.04,9.97920505e-06
8.05,9.95561321e-06
8.06,9.93210940e-06
8.07,9.90869316e-06
8.08,9.88536408e-06
8.09,9.86212173e-06
8.10,9.83896566e-06
8.11,9.81589547e-06
8.12,9.79291072e-06
8.13,9.77001100e-06
8.14,9.74719589e-06
8.15,9.72446498e-06
8.16,9.70181785e-06
8.17,9.67925410e-06
8.18,9.65677331e-06
8.19,9.63437508e-06
8.20,9.61205902e-06
8.21,9.58982471e-06
8.22,9.56767177e-06
8.23,9.54559980e-06
8.24,9.52360841e-06
8.25,9.50169720e-06
8.26,9.47986579e-06
8.27,9.45811380e-06
8.28,9.43644083e-06
8.29,9.41484652e-06
8.30,9.39333047e-06
8.31,9.37189232e-06
8.32,9.35053170e-06
8.33,9.32924822e-06
8.34,9.30804152e-06
8.35,9.28691124e-06
8.36,9.26585701e-06
8.37,9.24487846e-06
8.38,9.22397523e-06
8.39,9.20314697e-06
8.40,9.18239333e-06
8.41,9.16171393e-06
8.42,9.14110845e-06
8.43,9.12057651e-06
8.44,9.10011778e-06
8.45,9.07973191e-06
8.46,9.05941856e-06
8.47,9.03917738e-06
8.48,9.01900804e-06
8.49,8.99891019e-06
8.50,8.97888350e-06
8.51,8.95892764e-06
8.52,8.93904227e-06
8.53,8.91922707e-06
8.54,8.89948170e-06
8.55,8.87980585e-06
8.56,8.86019918e-06
8.57,8.84066138e-06
8.58,8.82119211e-06
8.59,8.80179108e-06
8.60,8.78245795e-06
8.61,8.76319242e-06
8.62,8.74399417e-06
8.63,8.72486288e-06
8.64,8.70579826e-06
8.65,8.68679998e-06
8.66,8.66786776e-06
8.67,8.64900127e-06
8.68,8.63020023e-06
8.69,8.61146432e-06
8.70,8.59279326e-06
8.71,8.57418674e-06
8.72,8.55564446e-06
8.73,8.53716614e-06
8.74,8.51875148e-06
8.75,8.50040019e-06
8.76,8.48211198e-06
8.77,8.46388657e-06
8.78,8.44572367e-06
8.79,8.42762300e-06
8.80,8.40958426e-06
8.81,8.39160719e-06
8.82,8.37369151e-06
8.83,8.35583693e-06
8.84,8.33804318e-06
8.85,8.32030998e-06
8.86,8.30263707e-06
8.87,8.28502418e-06
8.88,8.26747102e-06
8.89,8.24997734e-06
8.90,8.23254286e-06
8.91,8.21516733e-06
8.92,8.19785047e-06
8.93,8.18059203e-06
8.94,8.16339175e-06
8.95,8.14624936e-06
8.96,8.12916461e-06
8.97,8.11213723e-06
8.98,8.09516699e-06
8.99,8.07825362e-06
9.00,8.06139687e-06
9.01,8.04459649e-06
9.02,8.02785222e-06
9.03,8.01116384e-06
9.04,7.99453107e-06
9.05,7.97795369e-06
9.06,7.96143144e-06
9.07,7.94496408e-06
9.08,7.92855138e-06
9.09,7.91219309e-06
9.10,7.89588898e-06
9.11,7.87963880e-06
9.12,7.86344232e-06
9.13,7.84729930e-06
9.14,7.83120952e-06
9.15,7.81517274e-06
9.16,7.79918873e-06
9.17,7.78325725e-06
9.18,7.76737809e-06
9.19,7.75155101e-06
9.20,7.73577579e-06
9.21,7.72005220e-06
9.22,7.70438003e-06
9.23,7.68875904e-06
9.24,7.67318901e-06
9.25,7.65766974e-06
9.26,7.64220099e-06
9.27,7.62678255e-06
9.28,7.61141420e-06
9.29,7.59609574e-06
9.30,7.58082694e-06
9.31,7.56560759e-06
9.32,7.55043748e-06
9.33,7.53531640e-06
9.34,7.52024414e-06
9.35,7.50522049e-06
9.36,7.49024525e-06
9.37,7.47531821e-06
9.38,7.46043916e-06
9.39,7.44560790e-06
9.40,7.43082422e-06
9.41,7.41608793e-06
9.42,7.40139883e-06
9.43,7.38675671e-06
9.44,7.37216138e-06
9.45,7.35761263e-06
9.46,7.34311028e-06
9.47,7.32865413e-06
9.48,7.31424397e-06
9.49,7.29987963e-06
9.50,7.28556090e-06
9.51,7.27128760e-06
9.52,7.25705953e-06
9.53,7.24287650e-06
9.54,7.22873834e-06
9.55,7.21464484e-06
9.56,7.20059583e-06
9.57,7.18659112e-06
9.58,7.17263051e-06
9.59,7.15871384e-06
9.60,7.14484092e-06
9.61,7.13101156e-06
9.62,7.11722559e-06
9.63,7.10348282e-06
9.64,7.08978308e-06
9.65,7.07612619e-06
9.66,7.06251197e-06
9.67,7.04894025e-06
9.68,7.03541084e-06
9.69,7.02192359e-06
9.70,7.00847830e-06
9.71,6.99507482e-06
9.72,6.98171297e-06
9.73,6.96839257e-06
9.74,6.95511347e-06
9.75,6.94187548e-06
9.76,6.92867845e-06
9.77,6.91552220e-06
9.78,6.90240657e-06
9.79,6.88933139e-06
9.80,6.87629651e-06
9.81,6.86330174e-06
9.82,6.85034694e-06
9.83,6.83743194e-06
9.84,6.82455658e-06
9.85,6.81172069e-06
9.86,6.79892412e-06
9.87,6.78616671e-06
9.88,6.77344831e-06
9.89,6.76076874e-06
9.90,6.74812787e-06
9.91,6.73552552e-06
9.92,6.72296156e-06
9.93,6.71043581e-06
9.94,6.69794814e-06
9.95,6.68549838e-06
9.96,6.67308639e-06
9.97,6.66071201e-06
9.98,6.64837510e-06
9.99,6.63607550e-06
10.00,6.62381306e-06
10.01,6.61158765e-06
10.02,6.59939910e-06
10.03,6.58724728e-06
10.04,6.57513204e-06
10.05,6.56305323e-06
10.06,6.55101070e-06
10.07,6.53900432e-06
10.08,6.52703395e-06
10.09,6.51509943e-06
10.10,6.50320063e-06
10.11,6.49133741e-06
10.12,6.47950963e-06
10.13,6.46771714e-06
10.14,6.45595981e-06
10.15,6.44423751e-06
10.16,6.43255008e-06
10.17,6.42089740e-06
10.18,6.40927934e-06
10.19,6.39769575e-06
10.20,6.38614650e-06
10.21,6.37463145e-06
10.22,6.36315048e-06
10.23,6.35170345e-06
10.24,6.34029023e-06
10.25,6.32891068e-06
10.26,6.31756468e-06
10.27,6.30625210e-06
10.28,6.29497280e-06
10.29,6.28372666e-06
10.30,6.27251354e-06
10.31,6.26133333e-06
10.32,6.25018590e-06
10.33,6.23907111e-06
10.34,6.22798884e-06
10.35,6.21693897e-06
10.36,6.20592137e-06
10.37,6.19493592e-06
10.38,6.18398250e-06
10.39,6.17306097e-06
10.40,6.16217123e-06
10.41,6.15131315e-06
10.42,6.14048660e-06
10.43,6.12969146e-06
10.44,6.11892763e-06
10.45,6.10819497e-06
10.46,6.09749337e-06
10.47,6.08682271e-06
10.48,6.07618287e-06
10.49,6.06557374e-06
10.50,6.05499520e-06
10.51,6.04444713e-06
10.52,6.03392942e-06
10.53,6.02344195e-06
10.54,6.01298461e-06
10.55,6.00255729e-06
10.56,5.99215986e-06
10.57,5.98179223e-06
10.58,5.97145427e-06
10.59,5.96114588e-06
10.60,5.95086694e-06
10.61,5.94061735e-06
10.62,5.93039699e-06
10.63,5.92020575e-06
10.64,5.91004352e-06
10.65,5.89991021e-06
10.66,5.88980569e-06
10.67,5.87972986e-06
10.68,5.86968262e-06
10.69,5.85966385e-06
10.70,5.84967346e-06
10.71,5.83971133e-06
10.72,5.82977736e-06
10.73,5.81987145e-06
