Angle(deg),Theoretical_BER
3.68,1.22345054e-03
3.69,1.22345054e-03
3.70,1.22345054e-03
3.71,1.22345054e-03
3.72,1.22345054e-03
3.73,1.22345054e-03
3.74,1.22345054e-03
3.75,1.22345054e-03
3.76,1.22345054e-03
3.77,1.22345054e-03
3.78,1.22345054e-03
3.79,1.22345054e-03
3.80,1.22345054e-03
3.81,1.22345054e-03
3.82,1.22345054e-03
3.83,1.22345054e-03
3.84,1.22345054e-03
3.85,1.22345054e-03
3.86,1.22345054e-03
3.87,1.22345054e-03
3.88,1.22345054e-03
3.89,1.22345054e-03
3.90,1.22345054e-03
3.91,1.22345054e-03
3.92,1.22345054e-03
3.93,1.22345054e-03
3.94,1.22345054e-03
3.95,1.22345054e-03
3.96,1.22345054e-03
3.97,1.22345054e-03
3.98,1.22345054e-03
3.99,1.22345054e-03
4.00,1.22345054e-03
4.01,1.22345054e-03
4.02,1.22345054e-03
4.03,1.22345054e-03
4.04,1.22345054e-03
4.05,1.22345054e-03
4.06,1.22345054e-03
4.07,1.22345054e-03
4.08,1.22345054e-03
4.09,1.22345054e-03
4.10,1.22345054e-03
4.11,1.22345054e-03
4.12,1.22345054e-03
4.13,1.22345054e-03
4.14,1.22345054e-03
4.15,1.22345054e-03
4.16,1.22345054e-03
4.17,1.22345054e-03
4.18,1.22345054e-03
4.19,1.22345054e-03
4.20,1.22345054e-03
4.21,1.22345054e-03
4.22,1.22345054e-03
4.23,1.22345054e-03
4.24,1.22345054e-03
4.25,1.22345054e-03
4.26,1.22345054e-03
4.27,1.22345054e-03
4.28,1.22345054e-03
4.29,1.22345054e-03
4.30,1.22345054e-03
4.31,1.22345054e-03
4.32,1.22345054e-03
4.33,1.22345054e-03
4.34,1.22345054e-03
4.35,1.22345054e-03
4.36,1.22345054e-03
4.37,1.22345054e-03
4.38,1.22345054e-03
4.39,1.22345054e-03
4.40,1.22345054e-03
4.41,1.22345054e-03
4.42,1.22345054e-03
4.43,1.22345054e-03
4.44,1.22345054e-03
4.45,1.22345054e-03
4.46,1.22345054e-03
4.47,1.22345054e-03
4.48,1.22345054e-03
4.49,1.22345054e-03
4.50,1.22345054e-03
4.51,1.22345054e-03
4.52,1.22345054e-03
4.53,1.22345054e-03
4.54,1.22345054e-03
4.55,1.22345054e-03
4.56,1.22345054e-03
4.57,1.22345054e-03
4.58,1.22345054e-03
4.59,1.22345054e-03
4.60,1.22345054e-03
4.61,1.22345054e-03
4.62,1.22345054e-03
4.63,1.22345054e-03
4.64,1.22345054e-03
4.65,1.22345054e-03
4.66,1.22345054e-03
4.67,1.22345054e-03
4.68,1.22345054e-03
4.69,1.22345054e-03
4.70,1.22345054e-03
4.71,1.22345054e-03
4.72,1.22345054e-03
4.73,1.22345054e-03
4.74,1.22345054e-03
4.75,1.22345054e-03
4.76,1.22345054e-03
4.77,1.22345054e-03
4.78,1.22345054e-03
4.79,1.22345054e-03
4.80,1.22345054e-03
4.81,1.22345054e-03
4.82,1.22345054e-03
4.83,1.22345054e-03
4.84,1.22345054e-03
4.85,1.22345054e-03
4.86,1.22345054e-03
4.87,1.22345054e-03
4.88,1.22345054e-03
4.89,1.22345054e-03
4.90,1.22345054e-03
4.91,1.22345054e-03
4.92,1.22345054e-03
4.93,1.22345054e-03
4.94,1.22345054e-03
4.95,1.22345054e-03
4.96,1.22345054e-03
4.97,1.22345054e-03
4.98,1.22345054e-03
4.99,1.22345054e-03
5.00,1.22345054e-03
5.01,1.22345054e-03
5.02,1.22345054e-03
5.03,1.22345054e-03
5.04,1.22345054e-03
5.05,1.22345054e-03
5.06,1.22345054e-03
5.07,1.22345054e-03
5.08,1.22345054e-03
5.09,1.22345054e-03
5.10,1.22345054e-03
5.11,1.22345054e-03
5.12,1.22345054e-03
5.13,1.22345054e-03
5.14,1.22345054e-03
5.15,1.22345054e-03
5.16,1.22345054e-03
5.17,1.22345054e-03
5.18,1.22345054e-03
5.19,1.22345054e-03
5.20,1.22345054e-03
5.21,1.22345054e-03
5.22,1.22345054e-03
5.23,1.22345054e-03
5.24,1.22345054e-03
5.25,1.22345054e-03
5.26,1.22345054e-03
5.27,1.22345054e-03
5.28,1.22345054e-03
5.29,1.22345054e-03
5.30,1.22345054e-03
5.31,1.22345054e-03
5.32,1.22345054e-03
5.33,1.22345054e-03
5.34,1.22345054e-03
5.35,1.22345054e-03
5.36,1.22345054e-03
5.37,1.22345054e-03
5.38,1.22345054e-03
5.39,1.22345054e-03
5.40,1.22345054e-03
5.41,1.22345054e-03
5.42,1.22345054e-03
5.43,1.22345054e-03
5.44,1.22345054e-03
5.45,1.22345054e-03
5.46,1.22345054e-03
5.47,1.22345054e-03
5.48,1.22345054e-03
5.49,1.22345054e-03
5.50,1.22345054e-03
5.51,1.22345054e-03
5.52,1.22345054e-03
5.53,1.22345054e-03
5.54,1.22345054e-03
5.55,1.22345054e-03
5.56,1.22345054e-03
5.57,1.22345054e-03
5.58,1.22345054e-03
5.59,1.22345054e-03
5.60,1.22345054e-03
5.61,1.22345054e-03
5.62,1.22345054e-03
5.63,1.22345054e-03
5.64,1.22345054e-03
5.65,1.22345054e-03
5.66,1.22345054e-03
5.67,1.22345054e-03
5.68,1.22345054e-03
5.69,1.22345054e-03
5.70,1.22345054e-03
5.71,1.22345054e-03
5.72,1.22345054e-03
5.73,1.22345054e-03
5.74,1.22345054e-03
5.75,1.22345054e-03
5.76,1.22345054e-03
5.77,1.22345054e-03
5.78,1.22345054e-03
5.79,1.22345054e-03
5.80,1.22345054e-03
5.81,1.22345054e-03
5.82,1.22345054e-03
5.83,1.22345054e-03
5.84,1.22345054e-03
5.85,1.22345054e-03
5.86,1.22345054e-03
5.87,1.22345054e-03
5.88,1.22345054e-03
5.89,1.22345054e-03
5.90,1.22345054e-03
5.91,1.22345054e-03
5.92,1.22345054e-03
5.93,1.22345054e-03
5.94,1.22345054e-03
5.95,1.22345054e-03
5.96,1.22345054e-03
5.97,1.22345054e-03
5.98,1.22345054e-03
5.99,1.22345054e-03
6.00,1.22345054e-03
6.01,1.22345054e-03
6.02,1.22345054e-03
6.03,1.22345054e-03
6.04,1.22345054e-03
6.05,1.22345054e-03
6.06,1.22345054e-03
6.07,1.22345054e-03
6.08,1.22345054e-03
6.09,1.22345054e-03
6.10,1.22345054e-03
6.11,1.22345054e-03
6.12,1.22345054e-03
6.13,1.22345054e-03
6.14,1.22345054e-03
6.15,1.22345054e-03
6.16,1.22345054e-03
6.17,1.22345054e-03
6.18,1.22345054e-03
6.19,1.22345054e-03
6.20,1.22345054e-03
6.21,1.22345054e-03
6.22,1.22345054e-03
6.23,1.22345054e-03
6.24,1.22345054e-03
6.25,1.22345054e-03
6.26,1.22345054e-03
6.27,1.22345054e-03
6.28,1.22345054e-03
6.29,1.22345054e-03
6.30,1.22345054e-03
6.31,1.22345054e-03
6.32,1.22345054e-03
6.33,1.22345054e-03
6.34,1.22345054e-03
6.35,1.22345054e-03
6.36,1.22345054e-03
6.37,1.22345054e-03
6.38,1.22345054e-03
6.39,1.22345054e-03
6.40,1.22345054e-03
6.41,1.22345054e-03
6.42,1.22345054e-03
6.43,1.22345054e-03
6.44,1.22345054e-03
6.45,1.22345054e-03
6.46,1.22345054e-03
6.47,1.22345054e-03
6.48,1.22345054e-03
6.49,1.22345054e-03
6.50,1.22345054e-03
6.51,1.22345054e-03
6.52,1.22345054e-03
6.53,1.22345054e-03
6.54,1.22345054e-03
6.55,1.22345054e-03
6.56,1.22345054e-03
6.57,1.22345054e-03
6.58,1.22345054e-03
6.59,1.22345054e-03
6.60,1.22345054e-03
6.61,1.22345054e-03
6.62,1.22345054e-03
6.63,1.22345054e-03
6.64,1.22345054e-03
6.65,1.22345054e-03
6.66,1.22345054e-03
6.67,1.22345054e-03
6.68,1.22345054e-03
6.69,1.22345054e-03
6.70,1.22345054e-03
6.71,1.22345054e-03
6.72,1.22345054e-03
6.73,1.22345054e-03
6.74,1.22345054e-03
6.75,1.22345054e-03
6.76,1.22345054e-03
6.77,1.22345054e-03
6.78,1.22345054e-03
6.79,1.22345054e-03
6.80,1.22345054e-03
6.81,1.22345054e-03
6.82,1.22345054e-03
6.83,1.22345054e-03
6.84,1.22345054e-03
6.85,1.22345054e-03
6.86,1.22345054e-03
6.87,1.22345054e-03
6.88,1.22345054e-03
6.89,1.22345054e-03
6.90,1.22345054e-03
6.91,1.22345054e-03
6.92,1.22345054e-03
6.93,1.22345054e-03
6.94,1.22345054e-03
6.95,1.22345054e-03
6.96,1.22345054e-03
6.97,1.22345054e-03
6.98,1.22345054e-03
6.99,1.22345054e-03
7.00,1.22345054e-03
7.01,1.22345054e-03
7.02,1.22345054e-03
7.03,1.22345054e-03
7.04,1.22345054e-03
7.05,1.22345054e-03
7.06,1.22345054e-03
7.07,1.22345054e-03
7.08,1.22345054e-03
7.09,1.22345054e-03
7.10,1.22345054e-03
7.11,1.22345054e-03
7.12,1.22345054e-03
7.13,1.22345054e-03
7.14,1.22345054e-03
7.15,1.22345054e-03
7.16,1.22345054e-03
7.17,1.22345054e-03
7.18,1.22345054e-03
7.19,1.22345054e-03
7.20,1.22345054e-03
7.21,1.22345054e-03
7.22,1.22345054e-03
7.23,1.22345054e-03
7.24,1.22345054e-03
7.25,1.22345054e-03
7.26,1.22345054e-03
7.27,1.22345054e-03
7.28,1.22345054e-03
7.29,1.22345054e-03
7.30,1.22345054e-03
7.31,1.22345054e-03
7.32,1.22345054e-03
7.33,1.22345054e-03
7.34,1.22345054e-03
7.35,1.22345054e-03
7.36,1.22345054e-03
7.37,1.22345054e-03
7.38,1.22345054e-03
7.39,1.22345054e-03
7.40,1.22345054e-03
7.41,1.22345054e-03
7.42,1.22345054e-03
7.43,1.22345054e-03
7.44,1.22345054e-03
7.45,1.22345054e-03
7.46,1.22345054e-03
7.47,1.22345054e-03
7.48,1.22345054e-03
7.49,1.22345054e-03
7.50,1.22345054e-03
7.51,1.22345054e-03
7.52,1.22345054e-03
7.53,1.22345054e-03
7.54,1.22345054e-03
7.55,1.22345054e-03
7.56,1.22345054e-03
7.57,1.22345054e-03
7.58,1.22345054e-03
7.59,1.22345054e-03
7.60,1.22345054e-03
7.61,1.22345054e-03
7.62,1.22345054e-03
7.63,1.22345054e-03
7.64,1.22345054e-03
7.65,1.22345054e-03
7.66,1.22345054e-03
7.67,1.22345054e-03
7.68,1.22345054e-03
7.69,1.22345054e-03
7.70,1.22345054e-03
7.71,1.22345054e-03
7.72,1.22345054e-03
7.73,1.22345054e-03
7.74,1.22345054e-03
7.75,1.22345054e-03
7.76,1.22345054e-03
7.77,1.22345054e-03
7.78,1.22345054e-03
7.79,1.22345054e-03
7.80,1.22345054e-03
7.81,1.22345054e-03
7.82,1.22345054e-03
7.83,1.22345054e-03
7.84,1.22345054e-03
7.85,1.22345054e-03
7.86,1.22345054e-03
7.87,1.22345054e-03
7.88,1.22345054e-03
7.89,1.22345054e-03
7.90,1.22345054e-03
7.91,1.22345054e-03
7.92,1.22345054e-03
7.93,1.22345054e-03
7.94,1.22345054e-03
7.95,1.22345054e-03
7.96,1.22345054e-03
7.97,1.22345054e-03
7.98,1.22345054e-03
7.99,1.22345054e-03
8.00,1.22345054e-03
8.01,1.22345054e-03
8.02,1.22345054e-03
8.03,1.22345054e-03
8.04,1.22345054e-03
8.05,1.22345054e-03
8.06,1.22345054e-03
8.07,1.22345054e-03
8.08,1.22345054e-03
8.09,1.22345054e-03
8.10,1.22345054e-03
8.11,1.22345054e-03
8.12,1.22345054e-03
8.13,1.22345054e-03
8.14,1.22345054e-03
8.15,1.22345054e-03
8.16,1.22345054e-03
8.17,1.22345054e-03
8.18,1.22345054e-03
8.19,1.22345054e-03
8.20,1.22345054e-03
8.21,1.22345054e-03
8.22,1.22345054e-03
8.23,1.22345054e-03
8.24,1.22345054e-03
8.25,1.22345054e-03
8.26,1.22345054e-03
8.27,1.22345054e-03
8.28,1.22345054e-03
8.29,1.22345054e-03
8.30,1.22345054e-03
8.31,1.22345054e-03
8.32,1.22345054e-03
8.33,1.22345054e-03
8.34,1.22345054e-03
8.35,1.22345054e-03
8.36,1.22345054e-03
8.37,1.22345054e-03
8.38,1.22345054e-03
8.39,1.22345054e-03
8.40,1.22345054e-03
8.41,1.22345054e-03
8.42,1.22345054e-03
8.43,1.22345054e-03
8.44,1.22345054e-03
8.45,1.22345054e-03
8.46,1.22345054e-03
8.47,1.22345054e-03
8.48,1.22345054e-03
8.49,1.22345054e-03
8.50,1.22345054e-03
8.51,1.22345054e-03
8.52,1.22345054e-03
8.53,1.22345054e-03
8.54,1.22345054e-03
8.55,1.22345054e-03
8.56,1.22345054e-03
8.57,1.22345054e-03
8.58,1.22345054e-03
8.59,1.22345054e-03
8.60,1.22345054e-03
8.61,1.22345054e-03
8.62,1.22345054e-03
8.63,1.22345054e-03
8.64,1.22345054e-03
8.65,1.22345054e-03
8.66,1.22345054e-03
8.67,1.22345054e-03
8.68,1.22345054e-03
8.69,1.22345054e-03
8.70,1.22345054e-03
8.71,1.22345054e-03
8.72,1.22345054e-03
8.73,1.22345054e-03
8.74,1.22345054e-03
8.75,1.22345054e-03
8.76,1.22345054e-03
8.77,1.22345054e-03
8.78,1.22345054e-03
8.79,1.22345054e-03
8.80,1.22345054e-03
8.81,1.22345054e-03
8.82,1.22345054e-03
8.83,1.22345054e-03
8.84,1.22345054e-03
8.85,1.22345054e-03
8.86,1.22345054e-03
8.87,1.22345054e-03
8.88,1.22345054e-03
8.89,1.22345054e-03
8.90,1.22345054e-03
8.91,1.22345054e-03
8.92,1.22345054e-03
8.93,1.22345054e-03
8.94,1.22345054e-03
8.95,1.22345054e-03
8.96,1.22345054e-03
8.97,1.22345054e-03
8.98,1.22345054e-03
8.99,1.22345054e-03
9.00,1.22345054e-03
9.01,1.22345054e-03
9.02,1.22345054e-03
9.03,1.22345054e-03
9.04,1.22345054e-03
9.05,1.22345054e-03
9.06,1.22345054e-03
9.07,1.22345054e-03
9.08,1.22345054e-03
9.09,1.22345054e-03
9.10,1.22345054e-03
9.11,1.22345054e-03
9.12,1.22345054e-03
9.13,1.22345054e-03
9.14,1.22345054e-03
9.15,1.22345054e-03
9.16,1.22345054e-03
9.17,1.22345054e-03
9.18,1.22345054e-03
9.19,1.22345054e-03
9.20,1.22345054e-03
9.21,1.22345054e-03
9.22,1.22345054e-03
9.23,1.22345054e-03
9.24,1.22345054e-03
9.25,1.22345054e-03
9.26,1.22345054e-03
9.27,1.22345054e-03
9.28,1.22345054e-03
9.29,1.22345054e-03
9.30,1.22345054e-03
9.31,1.22345054e-03
9.32,1.22345054e-03
9.33,1.22345054e-03
9.34,1.22345054e-03
9.35,1.22345054e-03
9.36,1.22345054e-03
9.37,1.22345054e-03
9.38,1.22345054e-03
9.39,1.22345054e-03
9.40,1.22345054e-03
9.41,1.22345054e-03
9.42,1.22345054e-03
9.43,1.22345054e-03
9.44,1.22345054e-03
9.45,1.22345054e-03
9.46,1.22345054e-03
9.47,1.22345054e-03
9.48,1.22345054e-03
9.49,1.22345054e-03
9.50,1.22345054e-03
9.51,1.22345054e-03
9.52,1.22345054e-03
9.53,1.22345054e-03
9.54,1.22345054e-03
9.55,1.22345054e-03
9.56,1.22345054e-03
9.57,1.22345054e-03
9.58,1.22345054e-03
9.59,1.22345054e-03
9.60,1.22345054e-03
9.61,1.22345054e-03
9.62,1.22345054e-03
9.63,1.22345054e-03
9.64,1.22345054e-03
9.65,1.22345054e-03
9.66,1.22345054e-03
9.67,1.22345054e-03
9.68,1.22345054e-03
9.69,1.22345054e-03
9.70,1.22345054e-03
9.71,1.22345054e-03
9.72,1.22345054e-03
9.73,1.22345054e-03
9.74,1.22345054e-03
9.75,1.22345054e-03
9.76,1.22345054e-03
9.77,1.22345054e-03
9.78,1.22345054e-03
9.79,1.22345054e-03
9.80,1.22345054e-03
9.81,1.22345054e-03
9.82,1.22345054e-03
9.83,1.22345054e-03
9.84,1.22345054e-03
9.85,1.22345054e-03
9.86,1.22345054e-03
9.87,1.22345054e-03
9.88,1.22345054e-03
9.89,1.22345054e-03
9.90,1.22345054e-03
9.91,1.22345054e-03
9.92,1.22345054e-03
9.93,1.22345054e-03
9.94,1.22345054e-03
9.95,1.22345054e-03
9.96,1.22345054e-03
9.97,1.22345054e-03
9.98,1.22345054e-03
9.99,1.22345054e-03
10.00,1.22345054e-03
10.01,1.22345054e-03
10.02,1.22345054e-03
10.03,1.22345054e-03
10.04,1.22345054e-03
10.05,1.22345054e-03
10.06,1.22345054e-03
10.07,1.22345054e-03
10.08,1.22345054e-03
10.09,1.22345054e-03
10.10,1.22345054e-03
10.11,1.22345054e-03
10.12,1.22345054e-03
10.13,1.22345054e-03
10.14,1.22345054e-03
10.15,1.22345054e-03
10.16,1.22345054e-03
10.17,1.22345054e-03
10.18,1.22345054e-03
10.19,1.22345054e-03
10.20,1.22345054e-03
10.21,1.22345054e-03
10.22,1.22345054e-03
10.23,1.22345054e-03
10.24,1.22345054e-03
10.25,1.22345054e-03
10.26,1.22345054e-03
10.27,1.22345054e-03
10.28,1.22345054e-03
10.29,1.22345054e-03
10.30,1.22345054e-03
10.31,1.22345054e-03
10.32,1.22345054e-03
10.33,1.22345054e-03
10.34,1.22345054e-03
10.35,1.22345054e-03
10.36,1.22345054e-03
10.37,1.22345054e-03
10.38,1.22345054e-03
10.39,1.22345054e-03
10.40,1.22345054e-03
10.41,1.22345054e-03
10.42,1.22345054e-03
10.43,1.22345054e-03
10.44,1.22345054e-03
10.45,1.22345054e-03
10.46,1.22345054e-03
10.47,1.22345054e-03
10.48,1.22345054e-03
10.49,1.22345054e-03
10.50,1.22345054e-03
10.51,1.22345054e-03
10.52,1.22345054e-03
10.53,1.22345054e-03
10.54,1.22345054e-03
10.55,1.22345054e-03
10.56,1.22345054e-03
10.57,1.22345054e-03
10.58,1.22345054e-03
10.59,1.22345054e-03
10.60,1.22345054e-03
10.61,1.22345054e-03
10.62,1.22345054e-03
10.63,1.22345054e-03
10.64,1.22345054e-03
10.65,1.22345054e-03
10.66,1.22345054e-03
10.67,1.22345054e-03
10.68,1.22345054e-03
10.69,1.22345054e-03
10.70,1.22345054e-03
10.71,1.22345054e-03
10.72,1.22345054e-03
10.73,1.22345054e-03
