Angle(deg),BER
10.75,2.97929830e-05
10.76,2.97498484e-05
10.77,2.97068356e-05
10.78,2.96639440e-05
10.79,2.96211733e-05
10.80,2.95785231e-05
10.81,2.95359931e-05
10.82,2.94935829e-05
10.83,2.94512921e-05
10.84,2.94091203e-05
10.85,2.93670672e-05
10.86,2.93251325e-05
10.87,2.92833157e-05
10.88,2.92416164e-05
10.89,2.92000344e-05
10.90,2.91585693e-05
10.91,2.91172206e-05
10.92,2.90759881e-05
10.93,2.90348715e-05
10.94,2.89938702e-05
10.95,2.89529841e-05
10.96,2.89122127e-05
10.97,2.88715557e-05
10.98,2.88310128e-05
10.99,2.87905835e-05
11.00,2.87502677e-05
11.01,2.87100648e-05
11.02,2.86699747e-05
11.03,2.86299969e-05
11.04,2.85901311e-05
11.05,2.85503769e-05
11.06,2.85107342e-05
11.07,2.84712024e-05
11.08,2.84317813e-05
11.09,2.83924706e-05
11.10,2.83532699e-05
11.11,2.83141789e-05
11.12,2.82751972e-05
11.13,2.82363247e-05
11.14,2.81975608e-05
11.15,2.81589054e-05
11.16,2.81203580e-05
11.17,2.80819185e-05
11.18,2.80435864e-05
11.19,2.80053614e-05
11.20,2.79672433e-05
11.21,2.79292317e-05
11.22,2.78913264e-05
11.23,2.78535269e-05
11.24,2.78158330e-05
11.25,2.77782445e-05
11.26,2.77407609e-05
11.27,2.77033820e-05
11.28,2.76661076e-05
11.29,2.76289372e-05
11.30,2.75918706e-05
11.31,2.75549075e-05
11.32,2.75180476e-05
11.33,2.74812906e-05
11.34,2.74446362e-05
11.35,2.74080842e-05
11.36,2.73716342e-05
11.37,2.73352860e-05
11.38,2.72990392e-05
11.39,2.72628936e-05
11.40,2.72268489e-05
11.41,2.71909048e-05
11.42,2.71550610e-05
11.43,2.71193173e-05
11.44,2.70836734e-05
11.45,2.70481289e-05
11.46,2.70126837e-05
11.47,2.69773374e-05
11.48,2.69420898e-05
11.49,2.69069407e-05
11.50,2.68718896e-05
11.51,2.68369364e-05
11.52,2.68020808e-05
11.53,2.67673225e-05
11.54,2.67326613e-05
11.55,2.66980969e-05
11.56,2.66636290e-05
11.57,2.66292574e-05
11.58,2.65949819e-05
11.59,2.65608021e-05
11.60,2.65267177e-05
11.61,2.64927287e-05
11.62,2.64588346e-05
11.63,2.64250353e-05
11.64,2.63913304e-05
11.65,2.63577198e-05
11.66,2.63242032e-05
11.67,2.62907803e-05
11.68,2.62574509e-05
11.69,2.62242147e-05
11.70,2.61910716e-05
11.71,2.61580212e-05
11.72,2.61250633e-05
11.73,2.60921977e-05
11.74,2.60594241e-05
11.75,2.60267423e-05
11.76,2.59941521e-05
11.77,2.59616532e-05
11.78,2.59292454e-05
11.79,2.58969284e-05
11.80,2.58647021e-05
11.81,2.58325662e-05
11.82,2.58005204e-05
11.83,2.57685645e-05
11.84,2.57366984e-05
11.85,2.57049217e-05
11.86,2.56732343e-05
11.87,2.56416360e-05
11.88,2.56101264e-05
11.89,2.55787054e-05
11.90,2.55473728e-05
11.91,2.55161284e-05
11.92,2.54849719e-05
11.93,2.54539030e-05
11.94,2.54229217e-05
11.95,2.53920277e-05
11.96,2.53612208e-05
11.97,2.53305007e-05
11.98,2.52998672e-05
11.99,2.52693202e-05
12.00,2.52388594e-05
12.01,2.52084847e-05
12.02,2.51781958e-05
12.03,2.51479924e-05
12.04,2.51178745e-05
12.05,2.50878418e-05
12.06,2.50578941e-05
12.07,2.50280313e-05
12.08,2.49982530e-05
12.09,2.49685591e-05
12.10,2.49389494e-05
12.11,2.49094238e-05
12.12,2.48799820e-05
12.13,2.48506238e-05
12.14,2.48213490e-05
12.15,2.47921575e-05
12.16,2.47630490e-05
12.17,2.47340234e-05
12.18,2.47050805e-05
12.19,2.46762201e-05
12.20,2.46474420e-05
12.21,2.46187460e-05
12.22,2.45901319e-05
12.23,2.45615996e-05
12.24,2.45331489e-05
12.25,2.45047796e-05
12.26,2.44764915e-05
12.27,2.44482844e-05
12.28,2.44201582e-05
12.29,2.43921127e-05
12.30,2.43641477e-05
12.31,2.43362631e-05
12.32,2.43084586e-05
12.33,2.42807341e-05
12.34,2.42530894e-05
12.35,2.42255244e-05
12.36,2.41980389e-05
12.37,2.41706327e-05
12.38,2.41433057e-05
12.39,2.41160577e-05
12.40,2.40888885e-05
12.41,2.40617980e-05
12.42,2.40347860e-05
12.43,2.40078524e-05
12.44,2.39809969e-05
12.45,2.39542195e-05
12.46,2.39275199e-05
12.47,2.39008981e-05
12.48,2.38743539e-05
12.49,2.38478871e-05
12.50,2.38214975e-05
12.51,2.37951851e-05
12.52,2.37689496e-05
12.53,2.37427909e-05
12.54,2.37167090e-05
12.55,2.36907035e-05
12.56,2.36647744e-05
12.57,2.36389215e-05
12.58,2.36131448e-05
12.59,2.35874440e-05
12.60,2.35618190e-05
12.61,2.35362696e-05
12.62,2.35107958e-05
12.63,2.34853974e-05
12.64,2.34600743e-05
12.65,2.34348263e-05
12.66,2.34096532e-05
12.67,2.33845550e-05
12.68,2.33595316e-05
12.69,2.33345827e-05
12.70,2.33097083e-05
12.71,2.32849082e-05
12.72,2.32601824e-05
12.73,2.32355306e-05
12.74,2.32109528e-05
12.75,2.31864488e-05
12.76,2.31620185e-05
12.77,2.31376618e-05
12.78,2.31133786e-05
12.79,2.30891687e-05
12.80,2.30650321e-05
12.81,2.30409685e-05
12.82,2.30169780e-05
12.83,2.29930604e-05
12.84,2.29692155e-05
12.85,2.29454433e-05
12.86,2.29217436e-05
12.87,2.28981163e-05
12.88,2.28745614e-05
12.89,2.28510787e-05
12.90,2.28276682e-05
12.91,2.28043296e-05
12.92,2.27810629e-05
12.93,2.27578681e-05
12.94,2.27347449e-05
12.95,2.27116933e-05
12.96,2.26887133e-05
12.97,2.26658046e-05
12.98,2.26429672e-05
12.99,2.26202010e-05
13.00,2.25975060e-05
13.01,2.25748820e-05
13.02,2.25523289e-05
13.03,2.25298466e-05
13.04,2.25074350e-05
13.05,2.24850942e-05
13.06,2.24628239e-05
13.07,2.24406240e-05
13.08,2.24184946e-05
13.09,2.23964355e-05
13.10,2.23744466e-05
13.11,2.23525279e-05
13.12,2.23306792e-05
13.13,2.23089005e-05
13.14,2.22871918e-05
13.15,2.22655529e-05
13.16,2.22439837e-05
13.17,2.22224842e-05
13.18,2.22010543e-05
13.19,2.21796940e-05
13.20,2.21584032e-05
13.21,2.21371817e-05
13.22,2.21160296e-05
13.23,2.20949468e-05
13.24,2.20739331e-05
13.25,2.20529886e-05
13.26,2.20321132e-05
13.27,2.20113068e-05
13.28,2.19905694e-05
13.29,2.19699009e-05
13.30,2.19493012e-05
13.31,2.19287703e-05
13.32,2.19083081e-05
13.33,2.18879146e-05
13.34,2.18675898e-05
13.35,2.18473335e-05
13.36,2.18271458e-05
13.37,2.18070265e-05
13.38,2.17869757e-05
13.39,2.17669933e-05
13.40,2.17470792e-05
13.41,2.17272334e-05
13.42,2.17074559e-05
13.43,2.16877467e-05
13.44,2.16681056e-05
13.45,2.16485327e-05
13.46,2.16290279e-05
13.47,2.16095912e-05
13.48,2.15902225e-05
13.49,2.15709219e-05
13.50,2.15516893e-05
13.51,2.15325246e-05
13.52,2.15134279e-05
13.53,2.14943991e-05
13.54,2.14754382e-05
13.55,2.14565452e-05
13.56,2.14377201e-05
13.57,2.14189627e-05
13.58,2.14002733e-05
13.59,2.13816516e-05
13.60,2.13630977e-05
13.61,2.13446116e-05
13.62,2.13261933e-05
13.63,2.13078427e-05
13.64,2.12895599e-05
13.65,2.12713449e-05
13.66,2.12531976e-05
13.67,2.12351181e-05
13.68,2.12171063e-05
13.69,2.11991623e-05
13.70,2.11812860e-05
13.71,2.11634775e-05
13.72,2.11457367e-05
13.73,2.11280637e-05
13.74,2.11104586e-05
13.75,2.10929212e-05
13.76,2.10754516e-05
13.77,2.10580499e-05
13.78,2.10407160e-05
13.79,2.10234499e-05
13.80,2.10062518e-05
13.81,2.09891215e-05
13.82,2.09720592e-05
13.83,2.09550649e-05
13.84,2.09381385e-05
13.85,2.09212802e-05
13.86,2.09044899e-05
13.87,2.08877678e-05
13.88,2.08711137e-05
13.89,2.08545278e-05
13.90,2.08380101e-05
13.91,2.08215607e-05
13.92,2.08051795e-05
13.93,2.07888667e-05
13.94,2.07726223e-05
13.95,2.07564463e-05
13.96,2.07403388e-05
13.97,2.07242998e-05
13.98,2.07083295e-05
13.99,2.06924278e-05
14.00,2.06765948e-05
14.01,2.06608307e-05
14.02,2.06451353e-05
14.03,2.06295089e-05
14.04,2.06139515e-05
14.05,2.05984632e-05
14.06,2.05830440e-05
14.07,2.05676940e-05
14.08,2.05524134e-05
14.09,2.05372021e-05
14.10,2.05220602e-05
14.11,2.05069880e-05
14.12,2.04919853e-05
14.13,2.04770524e-05
14.14,2.04621894e-05
14.15,2.04473962e-05
14.16,2.04326731e-05
14.17,2.04180201e-05
14.18,2.04034374e-05
14.19,2.03889250e-05
14.20,2.03744830e-05
14.21,2.03601116e-05
14.22,2.03458109e-05
14.23,2.03315810e-05
14.24,2.03174220e-05
14.25,2.03033341e-05
14.26,2.02893173e-05
14.27,2.02753719e-05
14.28,2.02614978e-05
14.29,2.02476953e-05
14.30,2.02339646e-05
14.31,2.02203057e-05
14.32,2.02067188e-05
14.33,2.01932040e-05
14.34,2.01797615e-05
14.35,2.01663915e-05
14.36,2.01530941e-05
14.37,2.01398694e-05
14.38,2.01267177e-05
14.39,2.01136390e-05
14.40,2.01006336e-05
14.41,2.00877017e-05
14.42,2.00748434e-05
14.43,2.00620588e-05
14.44,2.00493483e-05
14.45,2.00367119e-05
14.46,2.00241499e-05
14.47,2.00116624e-05
14.48,1.99992497e-05
14.49,1.99869119e-05
14.50,1.99746493e-05
14.51,1.99624621e-05
14.52,1.99503504e-05
14.53,1.99383145e-05
14.54,1.99263547e-05
14.55,1.99144711e-05
14.56,1.99026640e-05
14.57,1.98909335e-05
14.58,1.98792801e-05
14.59,1.98677038e-05
14.60,1.98562049e-05
14.61,1.98447837e-05
14.62,1.98334404e-05
14.63,1.98221754e-05
14.64,1.98109888e-05
14.65,1.97998809e-05
14.66,1.97888520e-05
14.67,1.97779024e-05
14.68,1.97670323e-05
14.69,1.97562421e-05
14.70,1.97455320e-05
14.71,1.97349023e-05
14.72,1.97243534e-05
14.73,1.97138854e-05
14.74,1.97034989e-05
14.75,1.96931939e-05
14.76,1.96829710e-05
14.77,1.96728304e-05
14.78,1.96627724e-05
14.79,1.96527973e-05
14.80,1.96429056e-05
14.81,1.96330976e-05
14.82,1.96233735e-05
14.83,1.96137339e-05
14.84,1.96041790e-05
14.85,1.95947092e-05
14.86,1.95853248e-05
14.87,1.95760264e-05
14.88,1.95668142e-05
14.89,1.95576887e-05
14.90,1.95486502e-05
14.91,1.95396992e-05
14.92,1.95308360e-05
14.93,1.95220612e-05
14.94,1.95133751e-05
14.95,1.95047781e-05
14.96,1.94962707e-05
14.97,1.94878534e-05
14.98,1.94795266e-05
14.99,1.94712908e-05
15.00,1.94631463e-05
15.01,1.94550938e-05
15.02,1.94471337e-05
15.03,1.94392665e-05
15.04,1.94314926e-05
15.05,1.94238126e-05
15.06,1.94162271e-05
15.07,1.94087364e-05
15.08,1.94013413e-05
15.09,1.93940421e-05
15.10,1.93868394e-05
15.11,1.93797339e-05
15.12,1.93727260e-05
15.13,1.93658163e-05
15.14,1.93590055e-05
15.15,1.93522940e-05
15.16,1.93456826e-05
15.17,1.93391717e-05
15.18,1.93327622e-05
15.19,1.93264544e-05
15.20,1.93202492e-05
15.21,1.93141471e-05
15.22,1.93081488e-05
15.23,1.93022550e-05
15.24,1.92964663e-05
15.25,1.92907834e-05
15.26,1.92852071e-05
15.27,1.92797381e-05
15.28,1.92743770e-05
15.29,1.92691245e-05
15.30,1.92639816e-05
15.31,1.92589488e-05
15.32,1.92540270e-05
15.33,1.92492169e-05
15.34,1.92445193e-05
15.35,1.92399350e-05
15.36,1.92354649e-05
15.37,1.92311098e-05
15.38,1.92268705e-05
15.39,1.92227478e-05
15.40,1.92187426e-05
15.41,1.92148559e-05
15.42,1.92110884e-05
15.43,1.92074412e-05
15.44,1.92039151e-05
15.45,1.92005110e-05
15.46,1.91972299e-05
15.47,1.91940728e-05
15.48,1.91910407e-05
15.49,1.91881345e-05
15.50,1.91853553e-05
15.51,1.91827040e-05
15.52,1.91801818e-05
15.53,1.91777896e-05
15.54,1.91755287e-05
15.55,1.91733999e-05
15.56,1.91714045e-05
15.57,1.91695436e-05
15.58,1.91678183e-05
15.59,1.91662298e-05
15.60,1.91647793e-05
15.61,1.91634679e-05
15.62,1.91622970e-05
15.63,1.91612676e-05
15.64,1.91603811e-05
15.65,1.91596388e-05
15.66,1.91590419e-05
15.67,1.91585918e-05
15.68,1.91582898e-05
15.69,1.91581373e-05
15.70,1.91581356e-05
15.71,1.91582861e-05
15.72,1.91585904e-05
15.73,1.91590497e-05
15.74,1.91596657e-05
15.75,1.91604397e-05
15.76,1.91613733e-05
15.77,1.91624681e-05
15.78,1.91637256e-05
15.79,1.91651474e-05
15.80,1.91667352e-05
15.81,1.91684905e-05
15.82,1.91704151e-05
15.83,1.91725106e-05
15.84,1.91747788e-05
15.85,1.91772215e-05
15.86,1.91798403e-05
15.87,1.91826372e-05
15.88,1.91856139e-05
15.89,1.91887724e-05
15.90,1.91921146e-05
15.91,1.91956423e-05
15.92,1.91993576e-05
15.93,1.92032624e-05
15.94,1.92073588e-05
15.95,1.92116489e-05
15.96,1.92161347e-05
15.97,1.92208184e-05
15.98,1.92257021e-05
15.99,1.92307881e-05
16.00,1.92360786e-05
16.01,1.92415759e-05
16.02,1.92472822e-05
16.03,1.92532000e-05
16.04,1.92593317e-05
16.05,1.92656797e-05
16.06,1.92722464e-05
16.07,1.92790344e-05
16.08,1.92860463e-05
16.09,1.92932846e-05
16.10,1.93007520e-05
16.11,1.93084512e-05
16.12,1.93163850e-05
16.13,1.93245561e-05
16.14,1.93329673e-05
16.15,1.93416216e-05
16.16,1.93505219e-05
16.17,1.93596711e-05
16.18,1.93690723e-05
16.19,1.93787286e-05
16.20,1.93886431e-05
16.21,1.93988190e-05
16.22,1.94092596e-05
16.23,1.94199681e-05
16.24,1.94309479e-05
16.25,1.94422025e-05
16.26,1.94537352e-05
16.27,1.94655497e-05
16.28,1.94776496e-05
16.29,1.94900385e-05
16.30,1.95027201e-05
16.31,1.95156983e-05
16.32,1.95289768e-05
16.33,1.95425596e-05
16.34,1.95564508e-05
16.35,1.95706543e-05
16.36,1.95851743e-05
16.37,1.96000151e-05
16.38,1.96151808e-05
16.39,1.96306759e-05
16.40,1.96465047e-05
16.41,1.96626719e-05
16.42,1.96791820e-05
16.43,1.96960396e-05
16.44,1.97132495e-05
16.45,1.97308166e-05
16.46,1.97487458e-05
16.47,1.97670421e-05
16.48,1.97857106e-05
16.49,1.98047565e-05
16.50,1.98241851e-05
16.51,1.98440017e-05
16.52,1.98642120e-05
16.53,1.98848213e-05
16.54,1.99058354e-05
16.55,1.99272601e-05
16.56,1.99491013e-05
16.57,1.99713648e-05
16.58,1.99940570e-05
16.59,2.00171838e-05
16.60,2.00407517e-05
16.61,2.00647670e-05
16.62,2.00892364e-05
16.63,2.01141664e-05
16.64,2.01395638e-05
16.65,2.01654356e-05
16.66,2.01917888e-05
16.67,2.02186304e-05
16.68,2.02459678e-05
16.69,2.02738084e-05
16.70,2.03021597e-05
16.71,2.03310294e-05
16.72,2.03604252e-05
16.73,2.03903553e-05
16.74,2.04208275e-05
16.75,2.04518502e-05
16.76,2.04834317e-05
16.77,2.05155806e-05
16.78,2.05483055e-05
16.79,2.05816154e-05
16.80,2.06155190e-05
16.81,2.06500257e-05
16.82,2.06851447e-05
16.83,2.07208854e-05
16.84,2.07572576e-05
16.85,2.07942710e-05
16.86,2.08319356e-05
16.87,2.08702615e-05
16.88,2.09092591e-05
16.89,2.09489388e-05
16.90,2.09893114e-05
16.91,2.10303877e-05
16.92,2.10721787e-05
16.93,2.11146957e-05
16.94,2.11579502e-05
16.95,2.12019536e-05
16.96,2.12467179e-05
16.97,2.12922551e-05
16.98,2.13385773e-05
16.99,2.13856969e-05
17.00,2.14336266e-05
17.01,2.14823792e-05
17.02,2.15319677e-05
17.03,2.15824053e-05
17.04,2.16337055e-05
17.05,2.16858818e-05
17.06,2.17389482e-05
17.07,2.17929187e-05
17.08,2.18478076e-05
17.09,2.19036294e-05
17.10,2.19603988e-05
17.11,2.20181308e-05
17.12,2.20768403e-05
17.13,2.21365429e-05
17.14,2.21972541e-05
17.15,2.22589896e-05
17.16,2.23217655e-05
17.17,2.23855980e-05
17.18,2.24505035e-05
17.19,2.25164985e-05
17.20,2.25836000e-05
17.21,2.26518250e-05
17.22,2.27211906e-05
17.23,2.27917144e-05
17.24,2.28634139e-05
17.25,2.29363069e-05
17.26,2.30104114e-05
17.27,2.30857456e-05
17.28,2.31623279e-05
17.29,2.32401765e-05
17.30,2.33193103e-05
17.31,2.33997480e-05
17.32,2.34815085e-05
17.33,2.35646109e-05
17.34,2.36490742e-05
17.35,2.37349177e-05
17.36,2.38221607e-05
17.37,2.39108227e-05
17.38,2.40009231e-05
17.39,2.40924814e-05
17.40,2.41855170e-05
17.41,2.42800496e-05
17.42,2.43760984e-05
17.43,2.44736831e-05
17.44,2.45728229e-05
17.45,2.46735371e-05
17.46,2.47758448e-05
17.47,2.48797651e-05
17.48,2.49853168e-05
17.49,2.50925183e-05
17.50,2.52013882e-05
17.51,2.53119443e-05
17.52,2.54242044e-05
17.53,2.55381859e-05
17.54,2.56539056e-05
17.55,2.57713800e-05
17.56,2.58906251e-05
17.57,2.60116561e-05
17.58,2.61344880e-05
17.59,2.62591346e-05
17.60,2.63856093e-05
17.61,2.65139247e-05
17.62,2.66440924e-05
17.63,2.67761230e-05
17.64,2.69100261e-05
17.65,2.70458105e-05
17.66,2.71834833e-05
17.67,2.73230508e-05
17.68,2.74645176e-05
17.69,2.76078870e-05
17.70,2.77531608e-05
17.71,2.79003390e-05
17.72,2.80494200e-05
17.73,2.82004001e-05
17.74,2.83532739e-05
17.75,2.85080337e-05
17.76,2.86646696e-05
17.77,2.88231693e-05
17.78,2.89835182e-05
17.79,2.91456988e-05
17.80,2.93096911e-05
17.81,2.94754721e-05
17.82,2.96430156e-05
17.83,2.98122923e-05
17.84,2.99832696e-05
17.85,3.01559112e-05
17.86,3.03301773e-05
17.87,3.05060242e-05
17.88,3.06834039e-05
17.89,3.08622646e-05
17.90,3.10425499e-05
17.91,3.12241988e-05
17.92,3.14071457e-05
17.93,3.15913200e-05
17.94,3.17766460e-05
17.95,3.19630427e-05
17.96,3.21504238e-05
17.97,3.23386971e-05
17.98,3.25277648e-05
17.99,3.27175229e-05
18.00,3.29078614e-05
18.01,3.30986639e-05
18.02,3.32898074e-05
18.03,3.34811623e-05
18.04,3.36725922e-05
18.05,3.38639536e-05
18.06,3.40550958e-05
18.07,3.42458612e-05
18.08,3.44360845e-05
18.09,3.46255928e-05
18.10,3.48142060e-05
18.11,3.50017359e-05
18.12,3.51879867e-05
18.13,3.53727547e-05
18.14,3.55558284e-05
18.15,3.57369883e-05
18.16,3.59160070e-05
18.17,3.60926490e-05
18.18,3.62666710e-05
18.19,3.64378218e-05
18.20,3.66058424e-05
18.21,3.67704659e-05
18.22,3.69314178e-05
18.23,3.70884162e-05
18.24,3.72411714e-05
18.25,3.73893869e-05
18.26,3.75327589e-05
18.27,3.76709766e-05
18.28,3.78037228e-05
18.29,3.79306739e-05
18.30,3.80515000e-05
18.31,3.81658653e-05
18.32,3.82734288e-05
18.33,3.83738439e-05
18.34,3.84667595e-05
18.35,3.85518195e-05
18.36,3.86286642e-05
18.37,3.86969296e-05
18.38,3.87562483e-05
18.39,3.88062491e-05
18.40,3.88465572e-05
18.41,3.88767971e-05
18.42,3.88966060e-05
18.43,3.89056267e-05
18.44,3.89034458e-05
18.45,3.88900668e-05
18.46,3.88659039e-05
18.47,3.88313139e-05
18.48,3.87866601e-05
18.49,3.87323181e-05
18.50,3.86686628e-05
18.51,3.85960656e-05
18.52,3.85148941e-05
18.53,3.84255121e-05
18.54,3.83282798e-05
18.55,3.82235530e-05
18.56,3.81116833e-05
18.57,3.79930170e-05
18.58,3.78678956e-05
18.59,3.77366548e-05
18.60,3.75996245e-05
18.61,3.74571285e-05
18.62,3.73094842e-05
18.63,3.71570022e-05
18.64,3.69999866e-05
18.65,3.68387339e-05
18.66,3.66735339e-05
18.67,3.65046686e-05
18.68,3.63324125e-05
18.69,3.61570326e-05
18.70,3.59787880e-05
18.71,3.57979300e-05
18.72,3.56147020e-05
18.73,3.54293395e-05
18.74,3.52420699e-05
18.75,3.50531128e-05
18.76,3.48626800e-05
18.77,3.46709750e-05
18.78,3.44781939e-05
18.79,3.42845248e-05
18.80,3.40901480e-05
18.81,3.38952364e-05
18.82,3.36999552e-05
18.83,3.35044625e-05
18.84,3.33089089e-05
18.85,3.31134379e-05
18.86,3.29181860e-05
18.87,3.27232830e-05
18.88,3.25288518e-05
18.89,3.23350091e-05
18.90,3.21418649e-05
18.91,3.19495233e-05
18.92,3.17580822e-05
18.93,3.15676339e-05
18.94,3.13782649e-05
18.95,3.11900562e-05
18.96,3.10030836e-05
18.97,3.08174179e-05
18.98,3.06331247e-05
18.99,3.04502652e-05
19.00,3.02688958e-05
19.01,3.00890687e-05
19.02,2.99108317e-05
19.03,2.97342288e-05
19.04,2.95592999e-05
19.05,2.93860814e-05
19.06,2.92146061e-05
19.07,2.90449034e-05
19.08,2.88769995e-05
19.09,2.87109177e-05
19.10,2.85466782e-05
19.11,2.83842984e-05
19.12,2.82237933e-05
19.13,2.80651752e-05
19.14,2.79084541e-05
19.15,2.77536380e-05
19.16,2.76007324e-05
19.17,2.74497410e-05
19.18,2.73006659e-05
19.19,2.71535069e-05
19.20,2.70082625e-05
19.21,2.68649297e-05
19.22,2.67235038e-05
19.23,2.65839789e-05
19.24,2.64463479e-05
19.25,2.63106022e-05
19.26,2.61767325e-05
19.27,2.60447282e-05
19.28,2.59145779e-05
19.29,2.57862692e-05
19.30,2.56597891e-05
19.31,2.55351235e-05
19.32,2.54122580e-05
19.33,2.52911773e-05
19.34,2.51718657e-05
19.35,2.50543070e-05
19.36,2.49384844e-05
19.37,2.48243807e-05
19.38,2.47119785e-05
19.39,2.46012598e-05
19.40,2.44922066e-05
19.41,2.43848004e-05
19.42,2.42790226e-05
19.43,2.41748545e-05
19.44,2.40722771e-05
19.45,2.39712712e-05
19.46,2.38718178e-05
19.47,2.37738977e-05
19.48,2.36774914e-05
19.49,2.35825798e-05
19.50,2.34891435e-05
19.51,2.33971633e-05
19.52,2.33066199e-05
19.53,2.32174940e-05
19.54,2.31297667e-05
19.55,2.30434188e-05
19.56,2.29584314e-05
19.57,2.28747858e-05
19.58,2.27924631e-05
19.59,2.27114448e-05
19.60,2.26317126e-05
19.61,2.25532481e-05
19.62,2.24760332e-05
19.63,2.24000500e-05
19.64,2.23252807e-05
19.65,2.22517077e-05
19.66,2.21793138e-05
19.67,2.21080815e-05
19.68,2.20379940e-05
19.69,2.19690344e-05
19.70,2.19011861e-05
19.71,2.18344328e-05
19.72,2.17687581e-05
19.73,2.17041463e-05
19.74,2.16405814e-05
19.75,2.15780480e-05
19.76,2.15165307e-05
19.77,2.14560144e-05
19.78,2.13964842e-05
19.79,2.13379254e-05
19.80,2.12803235e-05
19.81,2.12236643e-05
19.82,2.11679337e-05
19.83,2.11131180e-05
19.84,2.10592034e-05
19.85,2.10061767e-05
19.86,2.09540245e-05
19.87,2.09027340e-05
19.88,2.08522924e-05
19.89,2.08026871e-05
19.90,2.07539058e-05
19.91,2.07059363e-05
19.92,2.06587666e-05
19.93,2.06123850e-05
19.94,2.05667800e-05
19.95,2.05219402e-05
19.96,2.04778545e-05
19.97,2.04345118e-05
19.98,2.03919014e-05
19.99,2.03500127e-05
20.00,2.03088353e-05
20.01,2.02683590e-05
20.02,2.02285736e-05
20.03,2.01894694e-05
20.04,2.01510366e-05
20.05,2.01132658e-05
20.06,2.00761475e-05
20.07,2.00396725e-05
20.08,2.00038319e-05
20.09,1.99686168e-05
20.10,1.99340185e-05
20.11,1.99000284e-05
20.12,1.98666382e-05
20.13,1.98338397e-05
20.14,1.98016246e-05
20.15,1.97699852e-05
20.16,1.97389136e-05
20.17,1.97084022e-05
20.18,1.96784434e-05
20.19,1.96490300e-05
20.20,1.96201546e-05
20.21,1.95918102e-05
20.22,1.95639899e-05
20.23,1.95366867e-05
20.24,1.95098940e-05
20.25,1.94836052e-05
20.26,1.94578139e-05
20.27,1.94325137e-05
20.28,1.94076984e-05
20.29,1.93833619e-05
20.30,1.93594983e-05
20.31,1.93361016e-05
20.32,1.93131661e-05
20.33,1.92906862e-05
20.34,1.92686562e-05
20.35,1.92470709e-05
20.36,1.92259248e-05
20.37,1.92052127e-05
20.38,1.91849296e-05
20.39,1.91650703e-05
20.40,1.91456299e-05
20.41,1.91266036e-05
20.42,1.91079867e-05
20.43,1.90897745e-05
20.44,1.90719625e-05
20.45,1.90545461e-05
20.46,1.90375209e-05
20.47,1.90208828e-05
20.48,1.90046274e-05
20.49,1.89887507e-05
20.50,1.89732485e-05
20.51,1.89581170e-05
20.52,1.89433521e-05
20.53,1.89289502e-05
20.54,1.89149074e-05
20.55,1.89012201e-05
20.56,1.88878847e-05
20.57,1.88748976e-05
20.58,1.88622555e-05
20.59,1.88499550e-05
20.60,1.88379926e-05
20.61,1.88263653e-05
20.62,1.88150697e-05
20.63,1.88041028e-05
20.64,1.87934615e-05
20.65,1.87831429e-05
20.66,1.87731440e-05
20.67,1.87634620e-05
20.68,1.87540940e-05
20.69,1.87450372e-05
20.70,1.87362891e-05
20.71,1.87278469e-05
20.72,1.87197081e-05
20.73,1.87118702e-05
20.74,1.87043306e-05
20.75,1.86970870e-05
20.76,1.86901370e-05
20.77,1.86834783e-05
20.78,1.86771086e-05
20.79,1.86710257e-05
20.80,1.86652274e-05
20.81,1.86597117e-05
20.82,1.86544764e-05
20.83,1.86495195e-05
20.84,1.86448391e-05
20.85,1.86404332e-05
20.86,1.86362999e-05
20.87,1.86324373e-05
20.88,1.86288438e-05
20.89,1.86255174e-05
20.90,1.86224566e-05
20.91,1.86196595e-05
20.92,1.86171247e-05
20.93,1.86148504e-05
20.94,1.86128351e-05
20.95,1.86110773e-05
20.96,1.86095756e-05
20.97,1.86083284e-05
20.98,1.86073345e-05
20.99,1.86065923e-05
21.00,1.86061005e-05
21.01,1.86058580e-05
21.02,1.86058634e-05
21.03,1.86061154e-05
21.04,1.86066129e-05
21.05,1.86073548e-05
21.06,1.86083398e-05
21.07,1.86095669e-05
21.08,1.86110351e-05
21.09,1.86127433e-05
21.10,1.86146905e-05
21.11,1.86168757e-05
21.12,1.86192980e-05
21.13,1.86219566e-05
21.14,1.86248504e-05
21.15,1.86279787e-05
21.16,1.86313407e-05
21.17,1.86349355e-05
21.18,1.86387624e-05
21.19,1.86428207e-05
21.20,1.86471097e-05
21.21,1.86516286e-05
21.22,1.86563769e-05
21.23,1.86613539e-05
21.24,1.86665590e-05
21.25,1.86719916e-05
21.26,1.86776513e-05
21.27,1.86835374e-05
21.28,1.86896495e-05
21.29,1.86959872e-05
21.30,1.87025499e-05
21.31,1.87093373e-05
21.32,1.87163490e-05
21.33,1.87235846e-05
21.34,1.87310438e-05
21.35,1.87387261e-05
21.36,1.87466315e-05
21.37,1.87547595e-05
21.38,1.87631099e-05
21.39,1.87716826e-05
21.40,1.87804772e-05
21.41,1.87894936e-05
21.42,1.87987318e-05
21.43,1.88081914e-05
21.44,1.88178724e-05
21.45,1.88277748e-05
21.46,1.88378984e-05
21.47,1.88482432e-05
21.48,1.88588092e-05
21.49,1.88695964e-05
21.50,1.88806048e-05
